Date & Time,Longitude,Latitude,GPS Hight,GPS Speed,GPS Satellites,GPS Heading,PCC Average SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK1 SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK2 SINR1(Normal/csi-MeasSubframeSet1)(dB),Serving Cell PCI,Serving Cell RSRP(dBm),Serving Cell RSRQ(dB),Serving Cell RSSI(dBm)
"	2013-11-29 15:19:15","	116.625493","	40.300350","	39.80","	27.76","	10","	53.93",21.73,19.02,14.91,104,-82,-8,-54
"	2013-11-29 15:19:16","	116.625493","	40.300350","	39.80","	27.76","	10","	53.93",23.1,21.71,15.56,104,-82,-8,-55
"	2013-11-29 15:19:17","	116.625643","	40.300438","	40.10","	28.70","	10","	51.62",20.98,19.22,14.57,104,-85,-8,-57
"	2013-11-29 15:19:18","	116.625717","	40.300485","	40.30","	29.02","	9","	50.30",17.52,17.81,12.14,104,-86,-8,-58
"	2013-11-29 15:19:19","	116.625793","	40.300530","	40.50","	29.43","	9","	49.45",15.28,17.34,12.27,104,-88,-9,-59
"	2013-11-29 15:19:20","	116.625872","	40.300575","	40.70","	29.43","	9","	51.36",19.54,19.08,14.23,104,-89,-9,-60
"	2013-11-29 15:19:21","	116.625872","	40.300575","	40.70","	29.43","	9","	51.36",17.89,19.18,13.89,104,-90,-10,-61
"	2013-11-29 15:19:22","	116.626035","	40.300655","	41.00","	29.54","	9","	57.34",19.29,19.57,11.18,104,-90,-9,-62
"	2013-11-29 15:19:23","	116.626117","	40.300693","	41.10","	29.50","	9","	57.95",17.34,18.03,12.2,104,-92,-9,-63
"	2013-11-29 15:19:24","	116.626200","	40.300732","	41.30","	29.24","	9","	58.50",18.23,18.4,11.51,104,-94,-9,-64
"	2013-11-29 15:19:25","	116.626282","	40.300770","	41.60","	29.09","	9","	58.24",15.68,16.49,10.02,104,-95,-10,-66
"	2013-11-29 15:19:26","	116.626363","	40.300808","	41.80","	29.07","	9","	57.39",15.18,16.18,9.51,104,-96,-10,-66
"	2013-11-29 15:19:27","	116.626442","	40.300848","	41.90","	0.00","	9","	0.00",17.26,18.05,10.28,104,-96,-9,-67
"	2013-11-29 15:19:28","	116.626520","	40.300890","	42.10","	28.93","	10","	54.85",16.25,17.31,10.26,104,-97,-10,-67
"	2013-11-29 15:19:29","	116.626597","	40.300928","	0.00","	28.28","	10","	55.03",17.03,17.87,9.68,104,-96,-9,-67
"	2013-11-29 15:19:30","	116.626672","	40.300967","	0.00","	27.70","	10","	55.50",15.34,16.26,6.46,104,-96,-9,-67
"	2013-11-29 15:19:31","	116.626747","	40.301005","	0.00","	27.46","	9","	56.74",15.74,16.53,9.51,104,-96,-9,-67
"	2013-11-29 15:19:32","	116.626822","	40.301043","	0.00","	27.52","	9","	57.07",14.58,16.09,8.18,104,-97,-10,-68
"	2013-11-29 15:19:33","	116.626892","	40.301077","	0.00","	26.57","	9","	57.96",15.5,16.45,8.04,104,-98,-10,-68
"	2013-11-29 15:19:34","	116.626957","	40.301108","	0.00","	24.80","	9","	57.89",12.58,14.13,5.59,104,-98,-10,-68
"	2013-11-29 15:19:35","	116.627012","	40.301137","	0.00","	21.52","	9","	58.16",14.58,14.48,5.98,104,-97,-9,-68
"	2013-11-29 15:19:36","	116.627057","	40.301167","	42.00","	18.87","	9","	56.67",14.02,14.48,6.21,104,-98,-10,-68
"	2013-11-29 15:19:37","	116.627090","	40.301202","	0.00","	17.69","	9","	45.39",12.2,12.64,4.72,104,-99,-12,-68
"	2013-11-29 15:19:38","	116.627112","	40.301242","	0.00","	17.07","	10","	29.36",10.28,14.31,4.46,104,-100,-12,-68
"	2013-11-29 15:19:39","	116.627123","	40.301288","	41.80","	18.06","	10","	15.99",13.84,16.09,6.52,104,-99,-11,-68
"	2013-11-29 15:19:40","	116.627133","	40.301340","	0.00","	19.52","	10","	9.63",14.29,14.96,5.75,104,-98,-10,-68
"	2013-11-29 15:19:41","	116.627140","	40.301393","	41.50","	20.70","	10","	8.42",16.3,17.25,6.76,104,-98,-10,-68
"	2013-11-29 15:19:42","	116.627147","	40.301450","	41.30","	21.72","	10","	6.51",11.74,14.81,4.58,104,-96,-10,-66
"	2013-11-29 15:19:43","	116.627152","	40.301508","	41.20","	22.48","	10","	5.34",13.59,15.75,4.31,104,-95,-10,-65
"	2013-11-29 15:19:44","	116.627157","	40.301568","	41.20","	23.33","	10","	4.57",11.79,14.13,6.31,,,,
"	2013-11-29 15:19:45","	116.627162","	40.301628","	41.10","	23.80","	10","	4.34",15.31,17.14,5.21,104,-92,-8,-64
"	2013-11-29 15:19:46","	116.627167","	40.301688","	41.20","	23.72","	10","	4.23",11.74,14.45,7.14,104,-95,-10,-65
"	2013-11-29 15:19:47","	116.627170","	40.301748","	41.20","	23.35","	8","	4.27",10.55,12.14,6.46,104,-94,-11,-64
"	2013-11-29 15:19:48","	116.627175","	40.301812","	41.20","	24.48","	8","	3.73",4.81,11.53,6.18,104,-94,-12,-62
"	2013-11-29 15:19:49","	116.627180","	40.301875","	41.20","	25.28","	8","	3.69",19.32,18.33,7.22,105,-83,-8,-56
"	2013-11-29 15:19:50","	116.627183","	40.301940","	41.20","	25.52","	9","	3.27",18.23,16.63,11.36,105,-94,-7,-67
"	2013-11-29 15:19:51","	116.627187","	40.302005","	41.20","	26.04","	9","	2.07",17.32,17.06,10.13,105,-96,-8,-69
"	2013-11-29 15:19:52","	116.627193","	40.302070","	41.30","	25.74","	10","	3.30",16.65,17.92,11.11,105,-97,-9,-69
"	2013-11-29 15:19:53","	116.627200","	40.302135","	41.30","	25.61","	10","	4.85",15.15,14.72,7.49,105,-101,-8,-72
"	2013-11-29 15:19:54","	116.627207","	40.302200","	41.40","	26.15","	10","	4.75",11.88,14.35,5.66,105,-103,-9,-75
"	2013-11-29 15:19:55","	116.627213","	40.302267","	41.60","	26.31","	10","	4.78",11.63,13.98,4.58,105,-104,-9,-76
"	2013-11-29 15:19:56","	116.627220","	40.302332","	41.90","	26.41","	10","	3.85",14.41,15.39,4.63,105,-102,-8,-74
"	2013-11-29 15:19:57","	116.627225","	40.302398","	41.90","	26.31","	10","	3.68",8.23,10.48,4.31,105,-108,-11,-77
"	2013-11-29 15:19:58","	116.627235","	40.302537","	41.90","	27.44","	10","	2.99",9.35,11.7,2.44,105,-106,-9,-77
"	2013-11-29 15:19:59","	116.627238","	40.302607","	41.90","	0.00","	9","	0.00",11.01,12.84,5.15,105,-108,-9,-78
"	2013-11-29 15:20:00","	116.627238","	40.302607","	41.90","	0.00","	9","	0.00",8.74,11.5,1.95,105,-108,-10,-78
"	2013-11-29 15:20:01","	116.627248","	40.302745","	41.80","	27.63","	10","	3.51",6.82,10.05,1.82,105,-106,-12,-75
"	2013-11-29 15:20:02","	116.627248","	40.302745","	41.80","	27.63","	10","	3.51",4.92,7.4,0.71,105,-111,-13,-78
"	2013-11-29 15:20:03","	116.627253","	40.302815","	41.70","	0.00","	10","	0.00",9.22,11.21,2.14,105,-109,-10,-78
"	2013-11-29 15:20:04","	116.627263","	40.302950","	42.00","	26.83","	10","	3.29",8.8,12.17,2.76,105,-108,-10,-79
"	2013-11-29 15:20:05","	116.627263","	40.302950","	42.00","	26.83","	10","	3.29",4.85,7.17,0.82,105,-112,-13,-78
"	2013-11-29 15:20:06","	116.627273","	40.303082","	42.20","	26.31","	9","	3.97",5.55,7.37,0.5,105,-110,-12,-78
"	2013-11-29 15:20:07","	116.627277","	40.303148","	42.10","	0.00","	10","	0.00",4.29,6.21,0.02,105,-111,-12,-79
"	2013-11-29 15:20:08","	116.627283","	40.303215","	42.00","	0.00","	10","	0.00",5.19,6.25,0.02,105,-109,-12,-78
"	2013-11-29 15:20:09","	116.627290","	40.303278","	42.10","	0.00","	10","	0.00",1.42,3.75,-2.16,105,-114,-16,-79
"	2013-11-29 15:20:10","	116.627290","	40.303278","	42.10","	0.00","	10","	0.00",3.51,5.79,-0.03,105,-114,-12,-80
"	2013-11-29 15:20:11","	116.627290","	40.303278","	42.10","	0.00","	10","	0.00",4.92,7.14,1.22,105,-112,-12,-80
"	2013-11-29 15:20:12","	116.627302","	40.303475","	42.40","	26.44","	10","	2.06",2.5,4.89,-1.2,105,-115,-14,-81
"	2013-11-29 15:20:13","	116.627305","	40.303543","	42.40","	27.09","	10","	2.03",1.3,2.84,-2.16,,,,
"	2013-11-29 15:20:14","	116.627305","	40.303543","	42.40","	27.09","	10","	2.03",6.01,9.54,4.13,,,,
"	2013-11-29 15:20:15","	116.627310","	40.303607","	42.50","	26.28","	10","	2.74",9.13,9.83,2.46,100,-109,-9,-80
"	2013-11-29 15:20:16","	116.627315","	40.303735","	42.80","	25.39","	10","	2.67",11.81,13.52,4.43,100,-108,-8,-80
"	2013-11-29 15:20:17","	116.627315","	40.303735","	42.80","	25.39","	10","	2.67",11.84,14.41,5.09,100,-105,-8,-78
"	2013-11-29 15:20:18","	116.627317","	40.303860","	43.40","	24.78","	9","	0.93",10.21,12.14,6.08,100,-106,-8,-79
"	2013-11-29 15:20:19","	116.627317","	40.303860","	43.40","	24.78","	9","	0.93",10.63,12.64,4.83,100,-109,-8,-80
"	2013-11-29 15:20:20","	116.627323","	40.303922","	43.80","	24.96","	10","	3.57",11.72,13.45,5.89,100,-108,-8,-81
"	2013-11-29 15:20:21","	116.627323","	40.303922","	43.80","	24.96","	10","	3.57",14.84,14.72,11.24,100,-109,-8,-80
"	2013-11-29 15:20:22","	116.627337","	40.304105","	43.90","	23.63","	10","	2.91",10.02,11.86,4.96,100,-107,-8,-79
"	2013-11-29 15:20:23","	116.627337","	40.304105","	43.90","	23.63","	10","	2.91",13.71,14.36,7.8,100,-106,-8,-78
"	2013-11-29 15:20:24","	116.627343","	40.304162","	44.00","	23.31","	10","	3.50",11.3,11.97,5.17,100,-108,-9,-80
"	2013-11-29 15:20:25","	116.627352","	40.304218","	44.00","	22.48","	10","	7.39",12.04,13.82,7.59,100,-102,-7,-75
"	2013-11-29 15:20:26","	116.627352","	40.304218","	44.00","	22.48","	10","	7.39",13.66,14.96,8.02,100,-106,-8,-79
"	2013-11-29 15:20:27","	116.627367","	40.304328","	44.60","	22.24","	10","	6.17",11.13,13.54,6.01,100,-107,-8,-79
"	2013-11-29 15:20:28","	116.627372","	40.304382","	45.80","	21.78","	10","	5.64",13.39,14.32,8.43,100,-107,-8,-79
"	2013-11-29 15:20:29","	116.627377","	40.304438","	46.20","	21.80","	10","	4.00",13.77,14.17,6.73,100,-104,-8,-77
"	2013-11-29 15:20:30","	116.627380","	40.304497","	46.20","	23.26","	10","	3.80",17.05,17.97,8.27,100,-105,-8,-78
"	2013-11-29 15:20:31","	116.627383","	40.304557","	45.90","	23.91","	10","	2.97",18.06,17.73,11.66,100,-103,-7,-76
"	2013-11-29 15:20:32","	116.627387","	40.304617","	46.00","	0.00","	10","	0.00",15.91,16.96,11.59,100,-103,-7,-76
"	2013-11-29 15:20:33","	116.627393","	40.304673","	46.20","	23.54","	10","	2.96",15.53,15.56,7.27,100,-103,-7,-76
"	2013-11-29 15:20:34","	116.627398","	40.304732","	46.40","	22.81","	10","	6.44",17.99,17.22,11.88,100,-105,-7,-78
"	2013-11-29 15:20:35","	116.627405","	40.304788","	46.70","	23.74","	10","	4.42",15.47,15.16,8.18,100,-101,-7,-74
"	2013-11-29 15:20:36","	116.627410","	40.304843","	47.20","	22.59","	10","	4.37",17.01,16.66,11.9,100,-104,-7,-77
"	2013-11-29 15:20:37","	116.627415","	40.304895","	47.60","	0.00","	10","	0.00",15.71,16.01,10.96,100,-103,-7,-76
"	2013-11-29 15:20:38","	116.627420","	40.304943","	47.80","	19.85","	10","	5.57",15.71,15.24,9.48,100,-104,-7,-77
"	2013-11-29 15:20:39","	116.627423","	40.304990","	47.80","	18.85","	10","	6.87",14.95,15.27,7.52,100,-103,-8,-76
"	2013-11-29 15:20:40","	116.627422","	40.305037","	0.00","	18.19","	10","	2.14",14.14,14.61,6.7,100,-104,-7,-77
"	2013-11-29 15:20:41","	116.627418","	40.305085","	0.00","	18.76","	10","	356.72",15.05,15.37,8.12,100,-105,-7,-78
"	2013-11-29 15:20:42","	116.627418","	40.305133","	47.90","	18.94","	10","	357.44",15.18,15.44,11.2,100,-106,-8,-78
"	2013-11-29 15:20:43","	116.627423","	40.305182","	0.00","	19.28","	9","	4.07",13.54,14.39,7.04,100,-106,-8,-78
"	2013-11-29 15:20:44","	116.627430","	40.305232","	0.00","	19.91","	10","	6.54",14.52,14.81,8.43,100,-108,-8,-80
"	2013-11-29 15:20:45","	116.627433","	40.305285","	48.10","	20.48","	10","	5.62",14.54,14.86,7.12,100,-107,-8,-80
"	2013-11-29 15:20:46","	116.627430","	40.305340","	0.00","	21.31","	10","	0.54",18.86,18.28,11.2,100,-104,-7,-77
"	2013-11-29 15:20:47","	116.627430","	40.305393","	47.90","	21.61","	10","	357.30",18.32,16.85,8.1,100,-105,-7,-78
"	2013-11-29 15:20:48","	116.627433","	40.305445","	0.00","	20.85","	10","	1.80",16.46,17.75,9.74,100,-104,-7,-77
"	2013-11-29 15:20:49","	116.627438","	40.305498","	48.00","	20.98","	10","	4.33",16.79,17.04,7.52,100,-103,-7,-76
"	2013-11-29 15:20:50","	116.627443","	40.305552","	0.00","	21.20","	10","	5.25",17.07,16.01,11.34,100,-106,-7,-79
"	2013-11-29 15:20:51","	116.627448","	40.305605","	47.70","	21.00","	10","	4.61",16.58,16.11,8.67,100,-101,-7,-74
"	2013-11-29 15:20:52","	116.627452","	40.305657","	0.00","	21.11","	10","	3.42",15.68,15.37,7.66,100,-105,-8,-78
"	2013-11-29 15:20:53","	116.627458","	40.305710","	47.40","	20.61","	10","	5.14",14.11,13.93,6.37,100,-106,-8,-78
"	2013-11-29 15:20:54","	116.627463","	40.305762","	0.00","	20.63","	10","	5.98",11.36,13.47,5.15,100,-108,-9,-80
"	2013-11-29 15:20:55","	116.627470","	40.305813","	0.00","	20.48","	10","	5.90",15.94,15.37,6.28,100,-104,-8,-77
"	2013-11-29 15:20:56","	116.627473","	40.305863","	47.50","	20.35","	10","	4.45",10.18,12.36,5.09,100,-109,-8,-81
"	2013-11-29 15:20:57","	116.627477","	40.305913","	0.00","	20.19","	10","	2.86",6.79,7.82,1.73,,,,
"	2013-11-29 15:20:58","	116.627478","	40.305963","	47.90","	20.13","	10","	2.23",7.95,10.05,2.4,100,-110,-10,-81
"	2013-11-29 15:20:59","	116.627482","	40.306012","	48.40","	19.85","	10","	3.32",6.34,8.32,3.72,,,,
"	2013-11-29 15:21:00","	116.627488","	40.306058","	48.80","	18.72","	10","	4.35",8.04,7.95,0.71,111,-113,-10,-82
"	2013-11-29 15:21:01","	116.627493","	40.306100","	49.10","	17.59","	10","	7.57",4.94,6.01,-0.91,111,-113,-11,-82
"	2013-11-29 15:21:02","	116.627497","	40.306138","	49.60","	15.94","	10","	5.74",4.67,5.62,-0.93,111,-113,-12,-80
"	2013-11-29 15:21:03","	116.627498","	40.306173","	50.00","	14.81","	10","	2.47",7.71,7.04,-0.01,111,-112,-10,-81
"	2013-11-29 15:21:04","	116.627497","	40.306210","	50.30","	14.04","	10","	0.45",5.19,5.59,-1.42,111,-112,-10,-80
"	2013-11-29 15:21:05","	116.627495","	40.306247","	50.60","	14.20","	10","	358.90",7.89,7.95,0.25,111,-112,-10,-80
"	2013-11-29 15:21:06","	116.627493","	40.306285","	50.90","	14.83","	10","	358.43",7.06,7.25,-0.33,111,-111,-10,-80
"	2013-11-29 15:21:07","	116.627493","	40.306323","	51.20","	15.41","	10","	359.43",8.58,8.08,-0.01,111,-110,-10,-79
"	2013-11-29 15:21:08","	116.627493","	40.306363","	51.60","	15.98","	10","	0.54",9.35,8.18,0.25,111,-110,-9,-79
"	2013-11-29 15:21:09","	116.627493","	40.306403","	52.00","	15.81","	10","	0.25",6.73,6.46,-0.85,111,-112,-10,-80
"	2013-11-29 15:21:10","	116.627493","	40.306403","	52.00","	15.81","	10","	0.25",8.52,7.71,-0.36,111,-110,-9,-80
"	2013-11-29 15:21:11","	116.627493","	40.306487","	52.40","	15.57","	10","	359.86",8.94,8.3,0.02,111,-110,-10,-79
"	2013-11-29 15:21:12","	116.627492","	40.306572","	52.50","	16.80","	10","	0.30",9.29,9.6,0.22,111,-110,-9,-79
"	2013-11-29 15:21:13","	116.627492","	40.306572","	52.50","	16.80","	10","	0.30",7.17,6.73,-0.63,111,-109,-9,-78
"	2013-11-29 15:21:14","	116.627490","	40.306652","	52.20","	15.56","	10","	0.95",6.5,7.04,-0.59,111,-110,-10,-78
"	2013-11-29 15:21:15","	116.627490","	40.306652","	52.20","	15.56","	10","	0.95",4.7,5.17,-1.49,111,-110,-11,-78
"	2013-11-29 15:21:16","	116.627490","	40.306722","	51.70","	13.85","	10","	359.30",6.15,6.59,-0.69,111,-110,-10,-77
"	2013-11-29 15:21:17","	116.627490","	40.306722","	51.70","	13.85","	10","	359.30",6.61,6.73,-0.63,111,-109,-10,-79
"	2013-11-29 15:21:18","	116.627498","	40.306787","	51.50","	12.59","	10","	8.72",6.55,6.79,-0.36,111,-109,-11,-77
"	2013-11-29 15:21:19","	116.627498","	40.306818","	51.50","	12.59","	10","	5.72",7.86,7.86,-0.05,111,-108,-10,-77
"	2013-11-29 15:21:20","	116.627498","	40.306818","	51.50","	12.59","	10","	5.72",8.04,8.2,-0.33,111,-109,-9,-79
"	2013-11-29 15:21:21","	116.627500","	40.306885","	51.50","	12.87","	10","	1.04",6.15,6.05,-1.21,111,-111,-9,-81
"	2013-11-29 15:21:22","	116.627503","	40.306918","	51.40","	0.00","	10","	0.00",5.6,6.96,-0.05,111,-111,-10,-81
"	2013-11-29 15:21:23","	116.627508","	40.306953","	51.40","	0.00","	10","	0.00",6.9,7.37,-0.11,111,-112,-11,-81
"	2013-11-29 15:21:24","	116.627512","	40.306988","	51.50","	13.81","	10","	6.73",8.54,8.78,0.44,111,-109,-9,-80
"	2013-11-29 15:21:25","	116.627512","	40.306988","	51.50","	13.81","	10","	6.73",9.77,9.74,0.29,111,-107,-9,-79
"	2013-11-29 15:21:26","	116.627512","	40.307060","	51.70","	13.96","	10","	0.46",6.21,7.75,0.02,111,-110,-9,-80
"	2013-11-29 15:21:27","	116.627512","	40.307097","	51.80","	14.80","	10","	359.45",4.26,4.53,-1.61,111,-110,-10,-79
"	2013-11-29 15:21:28","	116.627512","	40.307137","	51.90","	15.56","	10","	359.59",7.66,7.61,0.16,111,-106,-9,-77
"	2013-11-29 15:21:29","	116.627513","	40.307175","	51.90","	15.65","	10","	0.64",8.18,7.93,0.25,111,-108,-9,-79
"	2013-11-29 15:21:30","	116.627513","	40.307175","	51.90","	15.65","	10","	0.64",3.86,5.64,-1.04,111,-106,-10,-77
"	2013-11-29 15:21:31","	116.627513","	40.307175","	51.90","	15.65","	10","	0.64",6.28,7.89,-0.31,111,-106,-10,-76
"	2013-11-29 15:21:32","	116.627513","	40.307290","	51.70","	14.94","	10","	0.24",6.55,7.91,-0.06,111,-106,-9,-76
"	2013-11-29 15:21:33","	116.627512","	40.307328","	51.60","	15.00","	10","	0.06",6.4,7.49,-0.15,111,-104,-10,-75
"	2013-11-29 15:21:34","	116.627510","	40.307363","	51.60","	14.57","	10","	358.56",7.73,7.82,0.13,111,-105,-10,-75
"	2013-11-29 15:21:35","	116.627510","	40.307363","	51.60","	14.57","	10","	358.56",3.83,4.76,-1.61,111,-106,-11,-75
"	2013-11-29 15:21:36","	116.627510","	40.307363","	51.60","	14.57","	10","	358.56",2.16,4.63,-1.52,111,-106,-11,-75
"	2013-11-29 15:21:37","	116.627507","	40.307425","	51.50","	12.02","	10","	358.40",6.31,6.31,-0.67,111,-105,-11,-75
"	2013-11-29 15:21:38","	116.627512","	40.307448","	51.40","	10.87","	10","	3.55",2.06,4.08,-1.61,111,-108,-13,-75
"	2013-11-29 15:21:39","	116.627517","	40.307463","	51.30","	8.24","	10","	13.59",1.04,4.39,-1.4,111,-110,-15,-75
"	2013-11-29 15:21:40","	116.627523","	40.307473","	51.20","	4.69","	10","	25.52",2.93,3.89,-1.92,111,-109,-14,-74
"	2013-11-29 15:21:41","	116.627523","	40.307473","	51.20","	4.69","	10","	25.52",-1.95,0.29,-3.78,111,-109,-15,-74
"	2013-11-29 15:21:42","	116.627542","	40.307487","	51.20","	4.26","	10","	44.35",-1.45,0.77,-3.56,,,,
"	2013-11-29 15:21:43","	116.627552","	40.307495","	51.10","	4.00","	10","	49.03",1.54,0.77,-3.21,111,-109,-16,-73
"	2013-11-29 15:21:44","	116.627570","	40.307503","	51.00","	4.96","	10","	52.64",1.27,1.4,-2.76,111,-108,-14,-74
"	2013-11-29 15:21:45","	116.627600","	40.307513","	51.10","	8.67","	10","	60.04",4.08,5.62,0.13,111,-107,-15,-72
"	2013-11-29 15:21:46","	116.627600","	40.307513","	51.10","	8.67","	10","	60.04",7.3,6.46,-0.57,,,,
"	2013-11-29 15:21:47","	116.627677","	40.307520","	50.80","	11.02","	9","	85.27",9.35,11.2,1.91,,,,
"	2013-11-29 15:21:48","	116.627727","	40.307522","	50.70","	13.81","	9","	87.44",4.83,7.68,0.32,,,,
"	2013-11-29 15:21:49","	116.627785","	40.307523","	50.50","	16.76","	9","	87.81",7.09,8.02,2.3,,,,
"	2013-11-29 15:21:50","	116.627850","	40.307523","	50.50","	18.74","	10","	88.58",3.23,5.36,-0.55,111,-109,-14,-74
"	2013-11-29 15:21:51","	116.627918","	40.307523","	0.00","	20.13","	10","	88.88",8.29,7.49,-0.46,111,-106,-12,-73
"	2013-11-29 15:21:52","	116.627988","	40.307523","	50.40","	21.11","	10","	89.11",16.1,15.75,5.31,111,-99,-10,-70
"	2013-11-29 15:21:53","	116.628060","	40.307523","	0.00","	21.83","	10","	89.58",15.05,14.84,5.91,111,-102,-10,-72
"	2013-11-29 15:21:54","	116.628132","	40.307523","	0.00","	22.17","	10","	90.31",-0.24,0.96,-2.99,111,-109,-18,-71
"	2013-11-29 15:21:55","	116.628205","	40.307523","	50.30","	21.89","	9","	90.13",14.21,13.98,4.18,,,,
"	2013-11-29 15:21:56","	116.628282","	40.307523","	50.20","	22.91","	9","	90.08",15.05,13.61,4.31,100,-101,-8,-73
"	2013-11-29 15:21:57","	116.628362","	40.307523","	50.10","	23.96","	9","	0.00",13.73,14.08,5.79,100,-100,-7,-73
"	2013-11-29 15:21:58","	116.628445","	40.307525","	0.00","	24.81","	9","	89.81",15.53,15.42,4.63,100,-98,-7,-71
"	2013-11-29 15:21:59","	116.628528","	40.307525","	0.00","	25.50","	9","	90.05",11.93,12.75,6.37,100,-101,-8,-73
"	2013-11-29 15:22:00","	116.628615","	40.307525","	49.70","	26.09","	9","	90.13",12.98,14.23,4.36,100,-99,-8,-72
"	2013-11-29 15:22:01","	116.628703","	40.307525","	49.60","	26.63","	10","	90.19",15.08,14.36,6.43,100,-99,-7,-72
"	2013-11-29 15:22:02","	116.628792","	40.307525","	0.00","	27.02","	10","	90.49",16.15,14.37,6.43,100,-99,-7,-71
"	2013-11-29 15:22:03","	116.628882","	40.307523","	0.00","	27.24","	10","	90.44",15.44,15.88,5.15,100,-96,-7,-69
"	2013-11-29 15:22:04","	116.628970","	40.307523","	0.00","	27.28","	10","	90.23",18.32,17.44,8.25,100,-97,-7,-70
"	2013-11-29 15:22:05","	116.629060","	40.307523","	0.00","	27.24","	10","	90.18",16.88,16.05,8.41,100,-95,-7,-69
"	2013-11-29 15:22:06","	116.629148","	40.307523","	49.20","	27.11","	9","	90.07",20.04,17.19,12.11,100,-95,-7,-68
"	2013-11-29 15:22:07","	116.629237","	40.307525","	49.10","	26.96","	9","	89.83",24.41,18.25,11.51,100,-95,-7,-68
"	2013-11-29 15:22:08","	116.629325","	40.307525","	49.00","	27.06","	9","	89.64",23.14,17.81,11.18,100,-94,-7,-68
"	2013-11-29 15:22:09","	116.629417","	40.307527","	48.90","	27.41","	9","	89.25",21.21,19.79,14.88,100,-92,-7,-66
"	2013-11-29 15:22:10","	116.629507","	40.307530","	48.80","	27.72","	9","	88.58",22.88,18.68,13.34,100,-95,-7,-69
"	2013-11-29 15:22:11","	116.629598","	40.307533","	48.70","	27.98","	9","	88.00",22.33,16.89,10.21,100,-94,-7,-67
"	2013-11-29 15:22:12","	116.629692","	40.307537","	48.70","	28.20","	9","	87.30",23.69,19.14,14.58,100,-91,-7,-65
"	2013-11-29 15:22:13","	116.629783","	40.307542","	48.60","	28.28","	9","	86.70",22.77,18.18,13.59,100,-90,-7,-64
"	2013-11-29 15:22:14","	116.629875","	40.307547","	48.50","	28.19","	10","	86.22",26.04,20.56,14.39,100,-90,-7,-63
"	2013-11-29 15:22:15","	116.629967","	40.307550","	48.40","	28.04","	9","	86.80",26.74,19.43,13.77,100,-91,-7,-64
"	2013-11-29 15:22:16","	116.630058","	40.307553","	48.30","	28.02","	10","	87.16",23.71,18.18,13.59,100,-90,-7,-64
"	2013-11-29 15:22:17","	116.630150","	40.307557","	48.30","	27.94","	10","	87.42",23.93,18.77,14.08,100,-89,-7,-63
"	2013-11-29 15:22:18","	116.630240","	40.307558","	48.30","	27.81","	10","	87.65",32.38,24.57,16.22,100,-88,-7,-62
"	2013-11-29 15:22:19","	116.630332","	40.307560","	48.20","	27.70","	10","	89.10",27.16,20.53,14.61,100,-82,-7,-55
"	2013-11-29 15:22:20","	116.630422","	40.307558","	48.10","	27.61","	10","	90.74",29.57,21.6,15.96,100,-80,-6,-54
"	2013-11-29 15:22:21","	116.630513","	40.307555","	48.00","	27.74","	10","	92.08",30.91,21.21,17.25,100,-76,-6,-50
"	2013-11-29 15:22:22","	116.630605","	40.307552","	47.90","	28.07","	10","	92.92",28.53,23.1,16.97,100,-80,-7,-53
"	2013-11-29 15:22:23","	116.630795","	40.307545","	47.60","	29.00","	10","	92.81",32.44,21.23,17.87,100,-79,-6,-53
"	2013-11-29 15:22:24","	116.630892","	40.307542","	47.50","	0.00","	10","	0.00",33.05,26.08,16.84,100,-74,-6,-48
"	2013-11-29 15:22:25","	116.630892","	40.307542","	47.50","	0.00","	10","	0.00",31.98,22.02,14.61,100,-71,-7,-45
