Date & Time,Longitude,Latitude,GPS Hight,GPS Speed,GPS Satellites,GPS Heading,PCC Average SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK1 SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK2 SINR1(Normal/csi-MeasSubframeSet1)(dB),Serving Cell PCI,Serving Cell RSRP(dBm),Serving Cell RSRQ(dB),Serving Cell RSSI(dBm)
	2013-11-29 15:07:46,	116.631208,	40.307630,	42.40,	18.93,	10,	271.73,,,,100,-86,-7,-59
	2013-11-29 15:07:47,	116.631145,	40.307632,	42.50,	18.98,	10,	271.33,30.18,19.35,17.81,100,-88,-8,-60
	2013-11-29 15:07:48,	116.631083,	40.307632,	42.50,	19.00,	10,	271.10,28.97,20.59,17.31,100,-85,-7,-57
	2013-11-29 15:07:49,	116.631020,	40.307632,	42.50,	18.98,	10,	270.83,27.48,19.54,16.28,100,-87,-7,-60
	2013-11-29 15:07:50,	116.630958,	40.307632,	42.50,	19.02,	10,	270.42,28.17,20.18,15.52,100,-87,-7,-60
	2013-11-29 15:07:51,	116.630895,	40.307632,	42.60,	19.06,	10,	270.46,26.50,19.48,16.43,100,-89,-7,-62
	2013-11-29 15:07:52,	116.630833,	40.307630,	42.80,	19.11,	10,	269.67,26.67,19.28,15.79,100,-87,-8,-59
	2013-11-29 15:07:53,	116.630833,	40.307630,	42.80,	19.11,	10,	269.67,26.09,18.77,15.46,100,-88,-7,-61
	2013-11-29 15:07:54,	116.630647,	40.307627,	43.20,	0.00,	10,	0.00,21.40,18.20,14.98,100,-92,-7,-65
	2013-11-29 15:07:55,	116.630647,	40.307627,	43.20,	0.00,	10,	0.00,22.96,18.45,14.17,100,-90,-7,-63
	2013-11-29 15:07:56,	116.630583,	40.307627,	43.30,	0.00,	10,	0.00,24.83,18.20,14.49,100,-92,-7,-65
	2013-11-29 15:07:57,	116.630583,	40.307627,	43.30,	0.00,	10,	0.00,24.80,18.65,15.29,100,-93,-7,-66
	2013-11-29 15:07:58,	116.630518,	40.307627,	43.50,	19.76,	10,	270.95,21.14,17.92,14.08,100,-93,-7,-67
	2013-11-29 15:07:59,	116.630450,	40.307627,	43.60,	20.54,	10,	271.20,23.34,18.13,14.11,100,-94,-7,-67
	2013-11-29 15:08:00,	116.630380,	40.307628,	43.80,	21.43,	10,	271.36,22.50,18.23,14.36,100,-95,-7,-67
	2013-11-29 15:08:01,	116.630310,	40.307628,	43.90,	21.67,	10,	271.50,20.53,17.84,13.68,100,-95,-8,-68
	2013-11-29 15:08:02,	116.630238,	40.307628,	44.00,	21.33,	10,	271.06,19.52,17.15,11.26,100,-96,-7,-68
	2013-11-29 15:08:03,	116.630082,	40.307628,	44.30,	24.22,	10,	270.26,17.18,16.07,11.51,100,-98,-8,-71
	2013-11-29 15:08:04,	116.629997,	40.307627,	44.50,	0.00,	10,	0.00,16.88,16.43,13.61,100,-99,-8,-72
	2013-11-29 15:08:05,	116.629908,	40.307625,	44.80,	26.54,	10,	269.97,14.93,16.05,11.86,100,-102,-8,-74
	2013-11-29 15:08:06,	116.629908,	40.307625,	44.80,	26.54,	10,	269.97,14.71,16.05,10.26,100,-102,-8,-74
	2013-11-29 15:08:07,	116.629725,	40.307623,	45.20,	28.06,	10,	270.11,12.75,15.93,9.80,100,-105,-7,-77
	2013-11-29 15:08:08,	116.629632,	40.307623,	45.50,	0.00,	10,	0.00,12.11,15.24,10.26,100,-104,-8,-76
	2013-11-29 15:08:09,	116.629537,	40.307622,	45.80,	28.91,	10,	270.71,14.43,15.52,11.30,100,-103,-8,-75
	2013-11-29 15:08:10,	116.629442,	40.307623,	46.00,	29.02,	10,	271.21,13.37,14.81,8.04,100,-108,-8,-78
	2013-11-29 15:08:11,	116.629442,	40.307623,	46.00,	29.02,	10,	271.21,14.47,14.81,7.95,100,-103,-8,-75
	2013-11-29 15:08:12,	116.629253,	40.307625,	46.20,	28.72,	9,	271.05,12.87,14.52,9.68,100,-106,-7,-78
	2013-11-29 15:08:13,	116.629160,	40.307625,	46.20,	28.41,	10,	0.00,16.28,14.66,8.41,100,-99,-9,-70
	2013-11-29 15:08:14,	116.629067,	40.307625,	46.40,	28.24,	10,	270.57,8.85,11.84,4.63,100,-105,-9,-75
	2013-11-29 15:08:15,	116.628975,	40.307623,	46.50,	28.30,	10,	270.30,9.38,13.82,6.34,,,,
	2013-11-29 15:08:16,	116.628975,	40.307623,	46.50,	28.30,	10,	270.30,8.35,12.75,5.07,100,-109,-9,-79
	2013-11-29 15:08:17,	116.628787,	40.307622,	46.80,	28.61,	10,	269.63,6.64,11.46,5.07,,,,
	2013-11-29 15:08:18,	116.628693,	40.307620,	47.00,	28.76,	10,	269.53,5.45,8.41,2.12,,,,
	2013-11-29 15:08:19,	116.628598,	40.307618,	47.20,	28.72,	10,	269.96,4.02,8.23,2.70,,,,
	2013-11-29 15:08:20,	116.628507,	40.307617,	47.50,	28.63,	10,	269.63,2.84,5.79,0.19,,,,
	2013-11-29 15:08:21,	116.628507,	40.307617,	47.50,	28.63,	10,	269.63,2.34,5.86,-0.50,,,,
	2013-11-29 15:08:22,	116.628322,	40.307615,	47.60,	28.04,	9,	269.54,-3.39,0.98,-2.92,,,,
	2013-11-29 15:08:23,	116.628230,	40.307613,	47.70,	27.76,	9,	269.59,-0.87,2.76,-1.59,,,,
	2013-11-29 15:08:24,	116.628138,	40.307612,	47.70,	27.69,	9,	269.34,0.09,3.83,-1.04,,,,
	2013-11-29 15:08:38,	116.626852,	40.307582,	49.40,	28.61,	10,	268.90,5.98,12.23,6.52,,,,
	2013-11-29 15:08:39,	116.626762,	40.307580,	49.50,	28.26,	10,	269.38,0.00,,,,,,
	2013-11-29 15:08:40,	116.626672,	40.307580,	49.70,	27.89,	10,	269.78,0.00,,,,,,
	2013-11-29 15:08:41,	116.626582,	40.307582,	49.70,	27.54,	10,	270.81,0.00,,,,,,
	2013-11-29 15:08:42,	116.626493,	40.307585,	49.50,	26.91,	10,	0.00,0.00,,,,,,
	2013-11-29 15:08:43,	116.626407,	40.307590,	0.00,	26.37,	10,	273.56,0.00,,,,,,
	2013-11-29 15:09:01,	116.625602,	40.308142,	51.60,	25.15,	10,	352.36,7.66,12.39,3.72,,,,
	2013-11-29 15:09:02,	116.625588,	40.308205,	51.50,	25.52,	10,	351.49,0.00,,,,,,
	2013-11-29 15:09:03,	116.625588,	40.308205,	51.50,	25.52,	10,	351.49,0.00,,,,,,
	2013-11-29 15:09:04,	116.625575,	40.308268,	51.50,	25.20,	10,	351.66,0.00,,,,,,
	2013-11-29 15:09:05,	116.625563,	40.308330,	51.60,	24.98,	10,	351.85,0.00,,,,,,
	2013-11-29 15:09:06,	116.625552,	40.308392,	51.80,	24.80,	10,	352.14,0.00,,,,,,
	2013-11-29 15:09:07,	116.625532,	40.308513,	52.30,	24.43,	10,	352.90,0.00,,,,,,
	2013-11-29 15:09:08,	116.625513,	40.308635,	52.90,	24.44,	9,	354.42,0.00,,,,,,
	2013-11-29 15:09:09,	116.625513,	40.308635,	52.90,	24.44,	9,	354.42,0.00,,,,,,
	2013-11-29 15:09:10,	116.625507,	40.308698,	53.10,	0.00,	9,	0.00,0.00,,,,,,
	2013-11-29 15:09:11,	116.625488,	40.308827,	53.40,	25.70,	9,	354.80,0.00,,,,,,
	2013-11-29 15:09:12,	116.625480,	40.308893,	53.60,	0.00,	8,	0.00,30.91,26.81,12.79,110,-69,-7,-42
	2013-11-29 15:09:13,	116.625480,	40.308893,	53.60,	0.00,	8,	0.00,29.98,26.64,18.89,110,-69,-7,-42
	2013-11-29 15:09:14,	116.625470,	40.308960,	53.80,	26.43,	8,	0.00,31.73,29.14,14.27,110,-66,-8,-38
	2013-11-29 15:09:15,	116.625462,	40.309027,	53.90,	0.00,	8,	0.00,31.44,28.60,20.75,110,-68,-7,-41
	2013-11-29 15:09:16,	116.625462,	40.309027,	53.90,	0.00,	8,	0.00,28.88,26.98,21.49,110,-73,-8,-45
	2013-11-29 15:09:17,	116.625447,	40.309163,	54.10,	26.83,	9,	355.93,25.03,20.62,16.26,110,-77,-7,-50
	2013-11-29 15:09:18,	116.625438,	40.309232,	54.40,	0.00,	10,	0.00,19.00,18.23,14.66,110,-82,-7,-55
	2013-11-29 15:09:19,	116.625428,	40.309302,	54.80,	0.00,	10,	0.00,24.89,21.69,14.88,110,-79,-7,-52
	2013-11-29 15:09:20,	116.625418,	40.309372,	55.20,	0.00,	10,	0.00,22.77,21.98,16.36,110,-79,-9,-51
	2013-11-29 15:09:21,	116.625418,	40.309372,	55.20,	0.00,	10,	0.00,19.61,19.16,16.57,110,-73,-8,-46
	2013-11-29 15:09:22,	116.625398,	40.309512,	57.10,	28.48,	10,	354.52,16.88,17.73,13.66,110,-81,-9,-52
	2013-11-29 15:09:23,	116.625388,	40.309582,	58.50,	28.35,	10,	355.27,18.57,18.89,15.77,110,-87,-10,-58
	2013-11-29 15:09:24,	116.625378,	40.309652,	59.80,	28.52,	10,	355.81,19.82,20.20,11.90,110,-79,-10,-49
	2013-11-29 15:09:25,	116.625370,	40.309723,	60.70,	28.67,	10,	355.54,9.74,14.17,7.66,110,-86,-12,-54
	2013-11-29 15:09:26,	116.625370,	40.309723,	60.70,	28.67,	10,	355.54,12.33,16.07,12.20,110,-83,-10,-53
	2013-11-29 15:09:27,	116.625343,	40.309862,	63.40,	28.30,	10,	353.82,-0.11,7.52,1.84,110,-90,-19,-51
	2013-11-29 15:09:28,	116.625332,	40.309932,	64.60,	28.30,	10,	354.45,13.84,14.48,11.50,109,-76,-7,-49
	2013-11-29 15:09:29,	116.625318,	40.309998,	65.90,	28.04,	10,	355.05,7.49,9.91,2.77,109,-81,-8,-53
	2013-11-29 15:09:30,	116.625305,	40.310067,	67.40,	27.56,	10,	354.67,9.91,11.36,3.86,109,-80,-8,-51
	2013-11-29 15:09:31,	116.625305,	40.310067,	67.40,	27.56,	10,	354.67,16.67,16.07,12.61,109,-76,-7,-49
	2013-11-29 15:09:32,	116.625277,	40.310198,	70.10,	26.48,	10,	353.91,17.71,17.04,11.68,109,-79,-7,-52
	2013-11-29 15:09:33,	116.625263,	40.310263,	71.10,	26.59,	10,	354.16,17.24,14.63,9.66,109,-71,-7,-45
	2013-11-29 15:09:34,	116.625253,	40.310330,	71.20,	26.02,	10,	353.32,23.60,19.41,14.86,109,-74,-10,-44
	2013-11-29 15:09:35,	116.625245,	40.310397,	71.10,	26.15,	10,	354.20,28.50,22.36,18.74,109,-75,-9,-46
	2013-11-29 15:09:36,	116.625245,	40.310397,	71.10,	26.15,	10,	354.20,30.18,21.60,16.53,109,-74,-8,-46
	2013-11-29 15:09:37,	116.625227,	40.310527,	70.80,	26.13,	10,	353.60,26.59,21.36,17.11,109,-77,-8,-49
	2013-11-29 15:09:38,	116.625215,	40.310592,	70.80,	26.00,	10,	351.82,27.20,22.52,17.31,109,-76,-8,-48
	2013-11-29 15:09:39,	116.625207,	40.310653,	70.90,	25.72,	10,	352.27,24.59,20.75,14.29,109,-79,-8,-52
	2013-11-29 15:09:40,	116.625200,	40.310717,	71.10,	25.35,	10,	354.18,26.48,22.36,16.85,109,-79,-9,-51
	2013-11-29 15:09:41,	116.625200,	40.310717,	71.10,	25.35,	10,	354.18,22.90,20.45,15.59,109,-78,-7,-51
	2013-11-29 15:09:42,	116.625187,	40.310838,	73.00,	24.76,	10,	356.44,23.91,21.96,16.59,109,-78,-7,-51
	2013-11-29 15:09:43,	116.625178,	40.310900,	74.10,	24.87,	10,	356.67,24.97,20.73,15.19,109,-83,-8,-56
	2013-11-29 15:09:44,	116.625168,	40.310962,	75.70,	24.96,	10,	356.03,25.42,20.53,14.55,109,-78,-8,-49
	2013-11-29 15:09:45,	116.625160,	40.311022,	77.10,	24.83,	10,	355.36,25.96,19.50,14.37,109,-76,-7,-50
	2013-11-29 15:09:46,	116.625160,	40.311022,	77.10,	24.83,	10,	355.36,25.54,21.49,15.90,109,-78,-8,-50
	2013-11-29 15:09:47,	116.625140,	40.311143,	79.60,	24.81,	9,	355.43,26.89,21.69,16.99,109,-78,-7,-50
	2013-11-29 15:09:48,	116.625132,	40.311203,	0.00,	24.93,	9,	355.28,29.82,25.80,19.16,109,-76,-8,-49
	2013-11-29 15:09:49,	116.625123,	40.311265,	82.20,	25.09,	9,	355.01,26.85,24.26,15.52,109,-79,-8,-51
	2013-11-29 15:09:50,	116.625113,	40.311327,	83.30,	25.44,	8,	354.60,25.00,21.73,16.09,109,-79,-7,-52
	2013-11-29 15:09:51,	116.625102,	40.311388,	0.00,	25.43,	9,	353.46,24.57,20.24,14.04,109,-78,-7,-51
	2013-11-29 15:09:52,	116.625090,	40.311453,	84.90,	25.89,	10,	353.59,18.78,18.08,12.61,109,-81,-9,-53
	2013-11-29 15:09:53,	116.625078,	40.311518,	0.00,	26.09,	10,	353.48,23.05,18.85,14.75,109,-81,-8,-54
	2013-11-29 15:09:54,	116.625070,	40.311585,	0.00,	26.20,	10,	352.93,21.70,18.93,14.49,109,-80,-7,-53
	2013-11-29 15:09:55,	116.625065,	40.311652,	0.00,	26.20,	10,	353.86,23.89,18.15,14.39,109,-81,-9,-51
	2013-11-29 15:09:56,	116.625060,	40.311720,	0.00,	26.59,	10,	355.75,21.37,17.81,12.17,109,-81,-10,-52
	2013-11-29 15:09:57,	116.625057,	40.311785,	83.90,	26.85,	10,	356.23,18.26,15.42,9.86,109,-85,-10,-55
	2013-11-29 15:09:58,	116.625053,	40.311843,	84.00,	25.48,	10,	356.53,15.50,14.36,4.51,109,-87,-8,-59
	2013-11-29 15:09:59,	116.625048,	40.311890,	83.80,	21.20,	9,	355.87,15.05,14.57,8.04,109,-86,-10,-57
	2013-11-29 15:10:00,	116.625042,	40.311928,	83.60,	16.98,	9,	351.31,12.11,12.07,5.82,109,-87,-10,-56
	2013-11-29 15:10:01,	116.625035,	40.311965,	83.20,	15.13,	9,	348.13,8.54,12.52,4.65,109,-88,-12,-56
	2013-11-29 15:10:02,	116.625033,	40.312000,	83.10,	14.02,	10,	352.66,9.35,11.21,4.02,109,-90,-10,-56
	2013-11-29 15:10:03,	116.625033,	40.312040,	83.20,	15.24,	9,	356.98,12.87,12.70,6.46,109,-88,-10,-59
	2013-11-29 15:10:04,	116.625032,	40.312085,	83.10,	17.06,	9,	357.86,11.09,12.46,6.05,109,-92,-11,-58
	2013-11-29 15:10:05,	116.625028,	40.312133,	83.30,	18.63,	9,	357.58,7.22,7.73,1.45,109,-92,-13,-57
	2013-11-29 15:10:06,	116.625023,	40.312182,	83.80,	19.41,	10,	357.37,2.74,7.27,0.77,109,-94,-13,-61
	2013-11-29 15:10:07,	116.625018,	40.312232,	0.00,	19.93,	10,	356.53,5.39,6.98,1.35,109,-93,-14,-59
	2013-11-29 15:10:08,	116.625012,	40.312283,	84.40,	20.35,	10,	356.55,7.71,12.11,4.39,109,-91,-16,-56
	2013-11-29 15:10:09,	116.625005,	40.312333,	84.70,	20.39,	10,	356.34,9.97,12.46,5.05,,,,
	2013-11-29 15:10:10,	116.625000,	40.312382,	84.90,	20.11,	9,	355.99,16.67,18.68,9.63,108,-86,-8,-58
	2013-11-29 15:10:11,	116.624993,	40.312432,	85.00,	19.67,	9,	355.89,16.50,16.93,10.41,108,-89,-11,-58
	2013-11-29 15:10:12,	116.624985,	40.312478,	85.30,	19.41,	9,	355.27,18.23,18.03,10.18,108,-87,-11,-56
	2013-11-29 15:10:13,	116.624978,	40.312527,	85.60,	19.41,	10,	355.10,17.20,17.07,6.52,108,-88,-10,-58
	2013-11-29 15:10:14,	116.624968,	40.312572,	86.20,	18.80,	10,	355.12,17.97,18.05,11.46,108,-87,-11,-56
	2013-11-29 15:10:15,	116.624962,	40.312618,	86.40,	18.67,	10,	354.62,24.18,22.12,14.72,108,-83,-9,-54
	2013-11-29 15:10:16,	116.624962,	40.312618,	86.40,	18.67,	10,	354.62,22.09,20.91,13.75,108,-83,-8,-55
	2013-11-29 15:10:17,	116.624955,	40.312662,	86.60,	17.91,	10,	354.32,22.53,20.39,13.61,108,-84,-11,-54
	2013-11-29 15:10:18,	116.624950,	40.312703,	86.50,	17.13,	10,	355.01,22.65,19.73,14.57,108,-81,-11,-51
	2013-11-29 15:10:19,	116.624938,	40.312815,	86.90,	14.33,	10,	355.50,22.92,20.91,15.00,108,-84,-11,-53
	2013-11-29 15:10:20,	116.624938,	40.312815,	86.90,	14.33,	10,	355.50,21.99,20.39,12.39,108,-84,-9,-55
	2013-11-29 15:10:21,	116.624938,	40.312815,	86.90,	14.33,	10,	355.50,21.61,18.85,14.25,108,-82,-11,-52
	2013-11-29 15:10:22,	116.624932,	40.312845,	87.70,	0.00,	10,	0.00,19.89,19.38,14.25,108,-87,-8,-59
	2013-11-29 15:10:23,	116.624932,	40.312845,	87.70,	0.00,	10,	0.00,23.07,21.45,14.70,108,-85,-8,-58
	2013-11-29 15:10:24,	116.624920,	40.312898,	89.40,	11.83,	10,	355.04,25.52,20.99,13.91,108,-84,-9,-56
	2013-11-29 15:10:25,	116.624908,	40.312940,	91.30,	9.02,	10,	353.07,23.60,21.19,13.95,108,-83,-8,-56
	2013-11-29 15:10:26,	116.624908,	40.312940,	91.30,	9.02,	10,	353.07,25.68,21.42,12.67,108,-81,-8,-54
	2013-11-29 15:10:27,	116.624900,	40.312963,	93.10,	4.89,	10,	351.92,27.36,20.78,12.02,108,-78,-9,-50
	2013-11-29 15:10:28,	116.624895,	40.312972,	93.90,	0.00,	10,	0.00,26.61,20.30,12.30,108,-80,-8,-52
	2013-11-29 15:10:29,	116.624892,	40.312977,	94.80,	3.67,	10,	350.44,23.20,19.95,13.77,108,-82,-10,-53
	2013-11-29 15:10:30,	116.624888,	40.312978,	95.70,	1.67,	10,	348.65,22.60,20.18,14.29,108,-83,-7,-56
	2013-11-29 15:10:31,	116.624888,	40.312978,	95.70,	1.67,	10,	348.65,22.83,20.20,13.93,108,-82,-8,-53
	2013-11-29 15:10:32,	116.624883,	40.312978,	97.00,	0.24,	9,	331.04,23.98,21.26,15.32,108,-81,-8,-52
	2013-11-29 15:10:33,	116.624880,	40.312978,	97.70,	0.00,	10,	0.00,21.14,20.39,13.34,108,-81,-8,-54
	2013-11-29 15:10:34,	116.624878,	40.312978,	98.20,	0.20,	9,	332.73,23.43,21.47,8.43,108,-83,-9,-54
	2013-11-29 15:10:35,	116.624872,	40.312982,	99.10,	1.02,	9,	342.70,23.29,21.73,12.27,108,-80,-8,-52
	2013-11-29 15:10:36,	116.624872,	40.312982,	99.10,	1.02,	9,	342.70,26.30,22.50,14.42,108,-80,-9,-51
	2013-11-29 15:10:37,	116.624860,	40.312990,	101.00,	1.61,	10,	340.86,26.50,22.10,14.36,108,-79,-8,-51
	2013-11-29 15:10:38,	116.624855,	40.312993,	101.90,	0.00,	10,	0.00,24.74,20.86,15.00,108,-79,-7,-53
	2013-11-29 15:10:39,	116.624848,	40.313000,	102.70,	2.09,	10,	344.73,26.87,23.36,16.53,108,-78,-8,-51
	2013-11-29 15:10:40,	116.624842,	40.313010,	103.60,	4.00,	10,	344.63,26.19,21.36,14.08,108,-79,-10,-50
	2013-11-29 15:10:41,	116.624842,	40.313010,	103.60,	4.00,	10,	344.63,25.49,20.14,15.54,108,-80,-9,-51
	2013-11-29 15:10:42,	116.624825,	40.313033,	104.60,	4.83,	10,	340.74,24.54,21.47,14.89,108,-77,-8,-49
	2013-11-29 15:10:43,	116.624818,	40.313043,	104.70,	4.26,	10,	335.69,27.45,22.43,14.56,108,-79,-7,-52
	2013-11-29 15:10:44,	116.624813,	40.313052,	104.40,	3.69,	10,	336.57,23.36,21.47,16.53,108,-78,-7,-51
	2013-11-29 15:10:45,	116.624808,	40.313060,	104.10,	3.09,	10,	338.62,27.42,23.13,16.03,108,-76,-9,-47
	2013-11-29 15:10:46,	116.624808,	40.313060,	104.10,	3.09,	10,	338.62,24.68,20.94,14.70,108,-79,-8,-51
	2013-11-29 15:10:47,	116.624798,	40.313083,	104.00,	3.91,	10,	343.06,24.41,20.27,13.64,108,-76,-8,-47
	2013-11-29 15:10:48,	116.624793,	40.313100,	104.00,	6.56,	10,	349.61,27.16,22.36,15.44,108,-74,-8,-47
	2013-11-29 15:10:49,	116.624792,	40.313115,	103.80,	6.31,	10,	352.02,25.47,22.52,14.52,108,-74,-8,-46
	2013-11-29 15:10:50,	116.624790,	40.313123,	103.60,	4.17,	10,	355.45,27.33,22.50,15.79,108,-74,-8,-47
	2013-11-29 15:10:51,	116.624790,	40.313123,	103.60,	4.17,	10,	355.45,24.38,21.80,16.38,108,-75,-8,-47
	2013-11-29 15:10:52,	116.624787,	40.313128,	103.60,	0.57,	10,	4.55,26.70,24.02,14.81,108,-77,-9,-49
	2013-11-29 15:10:53,	116.624783,	40.313128,	103.70,	0.04,	10,	39.05,23.98,21.82,14.63,108,-78,-9,-49
	2013-11-29 15:10:54,	116.624782,	40.313130,	103.70,	0.07,	10,	55.81,24.41,21.77,14.57,108,-79,-9,-50
	2013-11-29 15:10:55,	116.624780,	40.313130,	103.80,	0.04,	10,	44.13,26.30,20.48,14.54,108,-80,-8,-52
	2013-11-29 15:10:56,	116.624778,	40.313132,	103.80,	0.06,	10,	8.28,26.34,22.88,16.34,108,-79,-7,-53
	2013-11-29 15:10:57,	116.624777,	40.313132,	103.80,	0.00,	10,	0.00,24.12,21.07,15.34,108,-75,-8,-47
	2013-11-29 15:10:58,	116.624775,	40.313133,	103.80,	0.04,	10,	53.61,24.97,20.94,17.78,108,-77,-8,-50
	2013-11-29 15:10:59,	116.624773,	40.313137,	104.00,	0.15,	10,	10.23,27.61,23.67,11.66,108,-76,-8,-48
	2013-11-29 15:11:00,	116.624770,	40.313148,	0.00,	2.22,	10,	356.27,26.04,22.91,14.29,108,-72,-8,-44
	2013-11-29 15:11:01,	116.624767,	40.313165,	0.00,	5.72,	10,	351.62,25.75,20.94,14.39,108,-76,-7,-49
	2013-11-29 15:11:02,	116.624762,	40.313185,	104.00,	7.07,	10,	351.18,23.48,20.36,13.73,108,-74,-7,-48
	2013-11-29 15:11:03,	116.624757,	40.313208,	0.00,	8.31,	10,	351.05,24.47,20.67,15.93,108,-75,-7,-49
	2013-11-29 15:11:04,	116.624753,	40.313233,	0.00,	9.54,	10,	353.96,29.77,24.96,17.22,108,-75,-8,-47
	2013-11-29 15:11:05,	116.624752,	40.313258,	104.40,	10.26,	10,	354.83,22.20,19.80,16.28,108,-73,-8,-45
	2013-11-29 15:11:06,	116.624752,	40.313285,	0.00,	10.02,	10,	355.79,21.00,18.83,14.66,108,-76,-9,-47
	2013-11-29 15:11:07,	116.624752,	40.313313,	0.00,	10.43,	10,	355.71,25.49,20.36,15.44,108,-76,-7,-49
	2013-11-29 15:11:08,	116.624753,	40.313340,	0.00,	10.39,	10,	356.18,26.89,21.38,14.75,108,-76,-10,-46
	2013-11-29 15:11:09,	116.624755,	40.313367,	0.00,	10.09,	10,	355.46,26.17,20.50,14.78,108,-73,-9,-45
	2013-11-29 15:11:10,	116.624757,	40.313392,	99.60,	10.17,	10,	354.81,23.67,19.41,15.22,108,-71,-8,-44
	2013-11-29 15:11:11,	116.624758,	40.313418,	98.70,	10.22,	10,	354.83,25.93,21.98,14.60,108,-74,-8,-46
	2013-11-29 15:11:12,	116.624758,	40.313443,	0.00,	10.02,	10,	355.22,26.50,23.04,16.63,108,-70,-8,-43
	2013-11-29 15:11:13,	116.624760,	40.313468,	97.20,	9.93,	10,	355.88,23.86,20.78,14.27,108,-73,-7,-46
	2013-11-29 15:11:14,	116.624760,	40.313492,	96.60,	9.78,	10,	355.31,19.82,17.44,12.39,108,-74,-10,-44
	2013-11-29 15:11:15,	116.624760,	40.313513,	96.20,	9.22,	10,	356.05,21.99,20.62,14.25,108,-76,-9,-47
	2013-11-29 15:11:16,	116.624760,	40.313537,	96.00,	9.19,	10,	355.53,23.91,21.88,16.03,108,-75,-8,-48
	2013-11-29 15:11:17,	116.624760,	40.313562,	95.90,	9.76,	10,	356.17,18.92,18.08,11.75,108,-73,-9,-45
	2013-11-29 15:11:18,	116.624758,	40.313588,	95.80,	10.31,	10,	355.21,21.05,18.83,14.45,108,-72,-9,-43
	2013-11-29 15:11:19,	116.624757,	40.313615,	95.60,	10.43,	10,	354.82,23.41,20.80,10.15,108,-79,-11,-48
	2013-11-29 15:11:20,	116.624755,	40.313640,	95.30,	10.43,	10,	354.86,21.17,19.23,14.08,108,-73,-9,-43
	2013-11-29 15:11:21,	116.624755,	40.313665,	95.10,	10.13,	10,	355.72,21.37,18.80,13.93,108,-74,-9,-44
	2013-11-29 15:11:22,	116.624753,	40.313690,	94.90,	9.91,	10,	355.96,19.84,18.91,11.74,108,-78,-9,-49
	2013-11-29 15:11:23,	116.624753,	40.313707,	94.80,	9.07,	10,	355.85,21.82,19.50,11.18,108,-77,-9,-48
	2013-11-29 15:11:24,	116.624753,	40.313715,	94.70,	5.46,	10,	355.33,21.43,19.43,12.27,108,-75,-8,-47
	2013-11-29 15:11:25,	116.624755,	40.313715,	94.50,	0.93,	10,	0.15,20.66,18.33,10.26,108,-76,-10,-47
	2013-11-29 15:11:26,	116.624758,	40.313715,	93.90,	0.07,	9,	134.43,21.24,18.54,12.00,108,-74,-10,-44
	2013-11-29 15:11:27,	116.624762,	40.313715,	93.40,	0.09,	9,	89.88,19.71,18.54,12.81,108,-74,-8,-46
	2013-11-29 15:11:28,	116.624763,	40.313717,	92.90,	0.09,	9,	98.82,23.46,19.14,12.52,108,-75,-9,-47
	2013-11-29 15:11:29,	116.624765,	40.313717,	92.40,	0.13,	8,	78.97,16.74,18.42,11.66,108,-73,-8,-45
	2013-11-29 15:11:30,	116.624765,	40.313717,	92.40,	0.13,	8,	78.97,17.59,17.22,10.46,108,-78,-10,-48
	2013-11-29 15:11:31,	116.624765,	40.313717,	92.40,	0.13,	8,	78.97,23.03,21.04,12.70,108,-78,-9,-47
	2013-11-29 15:11:32,	116.624768,	40.313733,	91.30,	0.39,	8,	11.49,20.61,19.16,15.19,108,-78,-8,-51
	2013-11-29 15:11:33,	116.624767,	40.313762,	90.60,	5.31,	9,	353.81,18.02,17.84,14.51,108,-80,-10,-50
	2013-11-29 15:11:34,	116.624767,	40.313762,	90.60,	5.31,	9,	353.81,20.06,18.63,15.46,108,-75,-8,-48
	2013-11-29 15:11:35,	116.624767,	40.313773,	90.10,	0.00,	9,	0.00,22.60,19.04,14.27,108,-73,-8,-45
	2013-11-29 15:11:36,	116.624768,	40.313783,	89.60,	4.67,	9,	355.22,16.28,16.94,11.98,108,-72,-8,-44
	2013-11-29 15:11:37,	116.624772,	40.313787,	88.50,	0.17,	8,	36.77,20.04,18.18,14.04,108,-74,-8,-47
	2013-11-29 15:11:38,	116.624773,	40.313788,	88.10,	0.00,	8,	0.00,17.52,17.73,7.84,108,-74,-8,-46
	2013-11-29 15:11:39,	116.624775,	40.313790,	87.60,	0.00,	8,	0.00,21.52,20.11,14.86,108,-75,-9,-45
	2013-11-29 15:11:40,	116.624777,	40.313798,	87.10,	0.00,	9,	0.00,23.12,19.63,14.91,108,-76,-9,-45
	2013-11-29 15:11:41,	116.624777,	40.313798,	87.10,	0.00,	9,	0.00,20.29,20.41,12.58,108,-73,-9,-44
	2013-11-29 15:11:42,	116.624777,	40.313822,	87.00,	4.98,	10,	356.02,15.68,17.25,13.75,108,-73,-8,-45
	2013-11-29 15:11:43,	116.624777,	40.313835,	86.80,	0.00,	9,	0.00,12.61,17.22,11.77,108,-75,-7,-47
	2013-11-29 15:11:44,	116.624777,	40.313848,	86.30,	5.81,	9,	354.18,14.02,18.13,12.49,108,-78,-9,-47
	2013-11-29 15:11:45,	116.624778,	40.313855,	85.80,	0.00,	9,	0.00,15.62,17.31,12.46,108,-77,-11,-45
